"","ch.zip","lon","lat"
"745","33130",-80.2070328,25.7667897
"746","33161",-80.1819268,25.8909628
"747","10528",-73.7183639,40.9783821
"748","7631",-73.977126,40.8874882
"749","33179",-80.1930859,25.9502474
"750","7016",-74.3059546,40.6569929
"751","11201",-73.9859414,40.6986772
"752","7857",-74.7015158,40.8967137
"753","6053",-72.7865518,41.6881608
"754","32266",-81.4086665,30.3173383
"755","55119",-93.0075642,44.9325287
"756","11239",-73.8727799,40.6516509
"757","11598",-73.7095365,40.6294348
"758","35816",-86.6157527,34.7438027
"759","6901",-73.5387991,41.0529585
"760","33767",-82.8263615,27.9779747
"761","35209",-86.8069698,33.4702383
"762","11364",-73.7536695,40.7469886
"763","11418",-73.8330844,40.6966538
"764","6114",-72.6683333,41.737618
"765","33189",-80.3380213,25.5734243
"766","7603",-74.0270745,40.8773217
"767","7524",-74.156292,40.9300511
"768","7071",-74.1063776,40.7972384
"769","32211",-81.5925427,30.3378989
"770","30319",-84.338429,33.8730946
"771","11794",-73.1261091,40.9132244
"772","33027",-80.3547286,25.9904176
"773","54935",-88.4306955,43.789674
"774","33765",-82.7428057,27.9765043
"775","11230",-73.9653715,40.6190629
"776","31906",-84.9505398,32.470217
"777","7656",-74.0447003,41.03737
"778","8742",-74.0593872,40.0851765
"779","33150",-80.2070328,25.8487631
"780","11576",-73.6506776,40.7987048
"781","8850",-74.4379073,40.4494047
"782","7001",-74.2707509,40.5827122
"783","34116",-81.7021049,26.1916102
"784","33129",-80.2056382,25.7564471
"785","11377",-73.9036487,40.7413334
"786","10804",-73.7889689,40.9492193
"787","10469",-73.8477874,40.8690303
"788","11758",-73.471054,40.666393
"789","7095",-74.2824862,40.5545823
"790","55103",-93.1315648,44.9688472
"791","14604",-77.6063541,43.1581207
"792","11417",-73.8448469,40.6736207
"793","32707",-81.3124341,28.6678749
"794","14588",-76.8728167,42.6841834
"795","11235",-73.9418603,40.5860069
"796","7940",-74.4232507,40.7623187
"797","8861",-74.2766186,40.5090949
"798","33073",-80.1819268,26.3003637
"799","35205",-86.8094808,33.489895
"800","8078",-75.0786357,39.8525918
"801","14613",-77.6364299,43.1816979
"802","8402",-74.505312,39.3317283
"803","11755",-73.1172573,40.8602892
"804","7043",-74.2003231,40.8400532
"805","6870",-73.5653021,41.0249257
"806","53405",-87.8255014,42.7333428
"807","11226",-73.9536163,40.6470923
"808","10029",-73.9447994,40.7916407
"809","7010",-73.9859414,40.822166
"810","10031",-73.9506774,40.8270209
"811","11432",-73.7919103,40.7154518
"812","10465",-73.8242621,40.8262186
"813","32751",-81.3674389,28.6366753
"814","14620",-77.6020569,43.1301942
"815","55433",-93.3132624,45.1670628
"816","33146",-80.2711588,25.7213213
"817","11209",-74.0329499,40.6212119
"818","6112",-72.6919814,41.7895977
"819","7011",-74.1416127,40.8811561
"820","33133",-80.2377078,25.7307897
"821","53215",-87.9432837,42.991356
"822","10475",-73.8272029,40.87347
"823","7012",-74.1533563,40.843339
"824","11703",-73.3296037,40.7343811
"825","7718",-74.0828839,40.4174102
"826","10710",-73.8477874,40.9675084
"827","34743",-81.3564411,28.334712
"828","33625",-82.5564559,28.0684157
"829","30021",-84.2436849,33.8019475
"830","8051",-75.1837216,39.7857414
"831","8083",-75.0289877,39.8385235
"832","10607",-73.8154394,41.0390683
"833","11040",-73.6830521,40.7466623
"834","34234",-82.5456374,27.3681789
"835","7110",-74.1533563,40.8235952
"836","10552",-73.8242621,40.9247625
"837","33060",-80.1149414,26.237305
"838","11701",-73.4121277,40.6676105
"839","11776",-73.0464309,40.9086014
"840","11569",-73.5623575,40.6031326
"841","8536",-74.5873348,40.3379035
"842","8730",-74.0623244,40.1030781
"843","6108",-72.6210303,41.7785885
"844","10467",-73.8713099,40.8723987
"845","11001",-73.706594,40.720444
"846","33012",-80.3045967,25.8641207
"847","14615",-77.6364299,43.200781
"848","33063",-80.2042436,26.2551386
"849","11507",-73.6506776,40.7691114
"850","33462",-80.0590804,26.5838179
"851","7740",-73.9888797,40.2947027
"852","35064",-86.9173327,33.4730218
"853","14216",-78.8637428,42.9474532
"854","10474",-73.8830701,40.8050442
"855","30306",-84.3489467,33.7845409
"856","8090",-75.1487007,39.7912581
"857","11706",-73.2411506,40.7360384
"858","33162",-80.1819268,25.9260794
"859","30002",-84.2647522,33.7695269
"860","33511",-82.2909146,27.9082595
"861","6112",-72.6919814,41.7895977
"862","8730",-74.0623244,40.1030781
"863","8518",-74.8097703,40.1181399
"864","33312",-80.1819268,26.0898957
"865","32801",-81.3756862,28.5416658
"866","10573",-73.6830521,41.0125894
"867","53031",-87.9148076,43.6383029
"868","34239",-82.5239953,27.3086034
"869","11731",-73.3119159,40.8647497
"870","33973",-81.7294702,26.5974704
"871","53207",-87.9040571,42.9712071
"872","6825",-73.2470486,41.1935626
"873","11579",-73.6447908,40.842212
"874","55105",-93.1629063,44.9330076
"875","53129",-87.997164,42.9388315
"876","7107",-74.1856472,40.7663804
"877","30311",-84.4750137,33.7234034
"878","10075",-73.9558204,40.7728432
"879","33760",-82.7158302,27.905178
"880","55418",-93.2355522,45.0196219
"881","53233",-87.9383822,43.0349801
"882","33135",-80.2349196,25.7686714
"883","8059",-75.0932352,39.8821763
"884","53233",-87.9383822,43.0349801
"885","35216",-86.7919009,33.4306545
"886","55426",-93.3847969,44.954644
"887","11731",-73.3119159,40.8647497
"888","11422",-73.7389596,40.6584068
"889","7670",-73.9536163,40.913708
"890","33321",-80.2685032,26.208305
"891","7878",-74.4774741,40.8698579
"892","11379",-73.8801301,40.7182124
"893","55108",-93.1855735,44.9790183
"894","11742",-73.0346244,40.8085015
"895","33184",-80.402048,25.756402
"896","11434",-73.7772032,40.6812166
"897","11558",-73.6477342,40.6031778
"898","33321",-80.2685032,26.208305
"899","53212",-87.9089623,43.0732715
"900","32277",-81.5870604,30.3776024
"901","13219",-76.2189421,43.0365582
"902","33328",-80.2711588,26.0725672
"903","34950",-80.3268812,27.4414482
"904","55435",-93.3338547,44.8721412
"905","14588",-76.8728167,42.6841834
"906","14201",-78.8863847,42.8967674
"907","34690",-82.7293193,28.1940587
"908","53227",-88.0460894,42.9980102
"909","35216",-86.7919009,33.4306545
"910","32839",-81.4114142,28.4889021
"911","11742",-73.0346244,40.8085015
"912","55814",-92.19,46.84
"913","55805",-92.0925034,46.8013694
"914","33024",-80.2235227,26.0195493
"915","30326",-84.3620913,33.849145
"916","33071",-80.2711588,26.2480143
"917","7043",-74.2003231,40.8400532
"918","7066",-74.3176876,40.6189813
"919","33604",-82.4590282,28.0165404
"920","55403",-93.2878982,44.9691279
"921","32569",-86.7718017,30.4305728
"922","33172",-80.360297,25.7858514
"923","11566",-73.5535234,40.6488134
"924","11210",-73.9447994,40.6285158
"925","32807",-81.3014284,28.5513952
"926","11213",-73.9389213,40.6722134
"927","7208",-74.2208673,40.6723782
"928","6614",-73.1231585,41.228775
"929","6850",-73.4592701,41.1173012
"930","53214",-88.0167406,43.0169374
"931","7102",-74.1739057,40.7350747
"932","11233",-73.9212858,40.6795939
"933","7016",-74.3059546,40.6569929
"934","11703",-73.3296037,40.7343811
"935","10465",-73.8242621,40.8262186
"936","10018",-73.9932872,40.755322
"937","33612",-82.4427769,28.0563834
"938","53212",-87.9089623,43.0732715
"939","6878",-73.5859132,41.0303895
"940","8063",-75.1866396,39.8692138
"941","53208",-87.962884,43.0499798
"942","33616",-82.5267009,27.8659233
"943","53218",-88.0020589,43.1088758
"944","6704",-73.0346244,41.5903353
"945","7001",-74.2707509,40.5827122
"946","10306",-74.1298684,40.5729336
"947","11746",-73.3590802,40.8126648
"948","7016",-74.3059546,40.6569929
"949","33714",-82.6753466,27.8185373
"950","6114",-72.6683333,41.737618
"951","11370",-73.8918897,40.7594109
"952","30812",-82.0161996,33.3701528
"953","33140",-80.1372757,25.8176795
"954","11772",-72.9814877,40.7758652
"955","32257",-81.614468,30.2018746
"956","34233",-82.4698603,27.2823268
"957","10003",-73.9874105,40.7322535
"958","30341",-84.3016021,33.8992049
"959","12929",-73.7201413,44.7234692
"960","7643",-74.0358876,40.846514
"961","33704",-82.6321376,27.7929237
"962","35013",-86.5090901,33.91364
"963","33173",-80.360297,25.7038331
"964","11001",-73.706594,40.720444
"965","34237",-82.5131717,27.3430762
"966","10302",-74.1386767,40.6311567
"967","7644",-74.0799469,40.8798669
"968","13202",-76.1473156,43.0481645
"969","7642",-74.0447003,41.0078617
"970","11105",-73.9065883,40.7787902
"971","33445",-80.109357,26.4647478
"972","33433",-80.1540226,26.3510294
"973","33189",-80.3380213,25.5734243
"974","55101",-93.0901841,44.9513188
"975","33510",-82.3126294,27.956046
"976","30274",-84.4015075,33.5528023
"977","7676",-74.0593872,40.9877985
"978","33611",-82.5023464,27.890814
"979","8007",-75.0523534,39.8667532
"980","30346",-84.3410586,33.9260395
"981","12202",-73.7654367,42.6322463
"982","10805",-73.7860276,40.8971093
"983","14617",-77.5963271,43.2202305
"984","33142",-80.2377078,25.8127791
"985","12208",-73.7889689,42.6547387
"986","32206",-81.6418656,30.346791
"987","8002",-75.0260667,39.9311729
"988","30067",-84.4697663,33.9290987
"989","7712",-74.0593872,40.2448804
"990","30309",-84.3804888,33.7971137
"991","8108",-75.064035,39.9135471
"992","10035",-73.9271644,40.794065
"993","10028",-73.9521468,40.7766412
"994","10463",-73.9095279,40.8803247
"995","33137",-80.1819268,25.8207159
"996","33125",-80.2349196,25.7862401
"997","13219",-76.2189421,43.0365582
"998","11709",-73.5653021,40.906958
"999","10003",-73.9874105,40.7322535
"1000","32808",-81.4388858,28.5775287
"1001","11710",-73.529964,40.6651384
"1002","10017",-73.9697795,40.7519846
"1003","30092",-84.238417,33.9851868
"1004","10993",-73.9624327,41.212212
"1005","33602",-82.4563199,27.9552692
"1006","10532",-73.800734,41.098333
"1007","55436",-93.3691241,44.9037924
"1008","13202",-76.1473156,43.0481645
"1009","10983",-73.9506774,41.0289331
"1010","7463",-74.1269322,41.0145518
"1011","10960",-73.9065883,41.0938791
"1012","33167",-80.2377078,25.8830363
"1013","10306",-74.1298684,40.5729336
"1014","11576",-73.6506776,40.7987048
"1015","7040",-74.2707509,40.7312956
"1016","8034",-74.9968543,39.9021937
"1017","33054",-80.2432839,25.9126818
"1018","33308",-80.1037721,26.1897731
"1019","10471",-73.9065883,40.8971509
"1020","14622",-77.55621,43.2110525
"1021","7031",-74.1298684,40.7906667
"1022","33023",-80.2153998,25.9868744
"1023","33328",-80.2711588,26.0725672
"1024","33615",-82.5943072,27.9947914
"1025","6105",-72.7038047,41.7721061
"1026","7603",-74.0270745,40.8773217
"1027","33068",-80.2209773,26.2153627
"1028","11109",-73.9569225,40.7449081
"1029","32811",-81.444379,28.5141606
"1030","11220",-74.0153231,40.6385229
"1031","11563",-73.6742232,40.6589417
"1032","35064",-86.9173327,33.4730218
"1033","12222",-73.8279381,42.6907733
"1034","8105",-75.0903154,39.9546859
"1035","6854",-73.4239143,41.0924881
"1036","33322",-80.2711588,26.1544576
"1037","8879",-74.2824862,40.4751425
"1038","53216",-87.9775787,43.0842021
"1039","30093",-84.1804384,33.9102261
"1040","30903",-81.97,33.47
"1041","7974",-74.3997976,40.6996994
"1042","12208",-73.7889689,42.6547387
"1043","11570",-73.6359602,40.6608095
"1044","11209",-74.0329499,40.6212119
"1045","11109",-73.9569225,40.7449081
"1046","33483",-80.0590804,26.4670801
"1047","7047",-74.0241367,40.8053731
"1048","7606",-74.046169,40.859067
"1049","32129",-81.0257763,29.1342653
"1050","10314",-74.1827119,40.5952146
"1051","7764",-74.0241367,40.2897287
"1052","10603",-73.7772032,41.0556696
"1053","11427",-73.7442568,40.7302787
"1054","30338",-84.3226488,33.944647
"1055","54302",-87.9775787,44.5087986
"1056","33142",-80.2377078,25.8127791
"1057","11552",-73.6477342,40.692165
"1058","11746",-73.3590802,40.8126648
"1059","11596",-73.6447908,40.7583894
"1060","11357",-73.8124984,40.7850656
"1061","11576",-73.6506776,40.7987048
"1062","55426",-93.3847969,44.954644
"1063","11552",-73.6477342,40.692165
"1064","11361",-73.7742616,40.7622954
"1065","33704",-82.6321376,27.7929237
"1066","30341",-84.3016021,33.8992049
"1067","10455",-73.9080581,40.8147803
"1068","11417",-73.8448469,40.6736207
"1069","53110",-87.8598861,42.9460825
"1070","7675",-73.9947563,41.0229118
"1071","11373",-73.8801301,40.737975
"1072","55419",-93.2885455,44.9061358
"1073","6905",-73.541744,41.0901834
"1074","7083",-74.2531465,40.6843079
"1075","7041",-74.2971543,40.727549
"1076","7624",-73.9301037,40.9694387
"1077","33150",-80.2070328,25.8487631
"1078","11566",-73.5535234,40.6488134
"1079","10583",-73.7830861,40.9926382
"1080","11355",-73.8213213,40.7493096
"1081","14223",-78.8439268,42.9719383
"1082","33401",-80.0533253,26.7153474
"1083","34234",-82.5456374,27.3681789
"1084","13902",-75.9065783,42.1017651
"1085","36604",-88.0656445,30.6804215
"1086","30315",-84.3857442,33.7026678
"1087","33304",-80.1177335,26.1351973
"1088","33781",-82.7077354,27.8435655
"1089","36082",-85.9521694,31.8020952
"1090","33907",-81.8716058,26.5588224
"1091","11746",-73.3590802,40.8126648
"1092","13207",-76.1638823,43.0178864
"1093","33334",-80.1372757,26.180392
"1094","10927",-73.9477384,41.1929636
"1095","10468",-73.8977693,40.8687887
"1096","7717",-74.0153231,40.191299
"1097","30067",-84.4697663,33.9290987
"1098","10473",-73.859549,40.811547
"1099","10552",-73.8242621,40.9247625
"1100","53220",-87.9873724,42.9678365
"1101","7524",-74.156292,40.9300511
"1102","7076",-74.3646122,40.6254814
"1103","36082",-85.9521694,31.8020952
"1104","30609",-83.3742647,33.9517842
"1105","33967",-81.8115051,26.4792352
"1106","11210",-73.9447994,40.6285158
"1107","54911",-88.372493,44.2837065
"1108","11509",-73.7448437,40.5850432
"1109","11217",-73.9785952,40.6815619
"1110","53715",-89.4008958,43.0592056
"1111","33010",-80.2823063,25.839203
"1112","11216",-73.9506774,40.6788319
"1113","7440",-74.2971543,40.9448178
"1114","32937",-80.593833,28.179854
"1115","32751",-81.3674389,28.6366753
"1116","32789",-81.3509416,28.5950986
"1117","55437",-93.3439291,44.825116
"1118","8882",-74.3792737,40.4462997
"1119","13224",-76.1030007,43.0413792
"1120","13208",-76.1493891,43.0756836
"1121","11363",-73.7448437,40.7728635
"1122","6513",-72.8692711,41.3220272
"1123","11411",-73.7389596,40.6930067
"1124","33185",-80.4604643,25.733888
"1125","7628",-73.9888797,40.948271
"1126","7758",-74.0975678,40.4319003
"1127","33165",-80.3547286,25.7327581
"1128","54136",-88.3385053,44.2690157
"1129","8090",-75.1487007,39.7912581
"1130","11570",-73.6359602,40.6608095
"1131","11229",-73.9447994,40.5988077
"1132","34690",-82.7293193,28.1940587
"1133","35216",-86.7919009,33.4306545
"1134","36609",-88.1535352,30.6587002
"1135","55384",-93.6344466,44.9353307
"1136","7071",-74.1063776,40.7972384
"1137","11414",-73.8477874,40.6616787
"1138","11776",-73.0464309,40.9086014
"1139","11704",-73.3531852,40.7181416
"1140","33016",-80.3352364,25.8925211
"1141","33759",-82.6969408,27.9711651
"1142","33437",-80.1540226,26.5145591
"1143","7032",-74.1181234,40.7593718
"1144","6052",-72.8101887,41.6530611
"1145","11751",-73.2116584,40.7267132
"1146","55104",-93.1629063,44.9516643
"1147","11412",-73.762495,40.6963978
"1148","33407",-80.1037721,26.7619563
"1149","11557",-73.6918806,40.636775
"1150","30032",-84.2594861,33.7414395
"1151","14720",-79.2815333,42.1099323
"1152","11411",-73.7389596,40.6930067
"1153","11762",-73.4474855,40.6826867
"1154","11704",-73.3531852,40.7181416
"1155","33139",-80.1484407,25.783312
"1156","7071",-74.1063776,40.7972384
"1157","14622",-77.55621,43.2110525
"1158","30070",-83.8952525,33.5739691
"1159","55105",-93.1629063,44.9330076
"1160","10960",-73.9065883,41.0938791
"1161","8071",-75.1370254,39.7292456
"1162","53223",-87.9824758,43.1666739
"1163","7107",-74.1856472,40.7663804
"1164","54985",-88.5249409,44.0750354
"1165","55408",-93.2935778,44.9479791
"1166","11598",-73.7095365,40.6294348
"1167","11226",-73.9536163,40.6470923
"1168","7076",-74.3646122,40.6254814
"1169","33127",-80.2042436,25.8105183
"1170","7501",-74.1621634,40.9111613
"1171","7506",-74.1533563,40.9616599
"1172","11757",-73.3767641,40.6821467
"1173","12208",-73.7889689,42.6547387
"1174","33143",-80.2934522,25.6993807
"1175","11569",-73.5623575,40.6031326
"1176","7063",-74.4467007,40.607053
"1177","8105",-75.0903154,39.9546859
"1178","33311",-80.1763467,26.142147
"1179","13219",-76.2189421,43.0365582
"1180","11215",-73.9800645,40.6681669
"1181","11050",-73.6948234,40.847001
"1182","7107",-74.1856472,40.7663804
"1183","32839",-81.4114142,28.4889021
"1184","12308",-73.9183464,42.8162941
"1185","30344",-84.448772,33.6832181
"1186","53706",-89.4269287,43.1054334
"1187","7740",-73.9888797,40.2947027
"1188","54911",-88.372493,44.2837065
"1189","14620",-77.6020569,43.1301942
"1190","30344",-84.448772,33.6832181
"1191","12085",-73.9668408,42.6982438
"1192","6511",-72.9283391,41.3212912
"1193","11729",-73.317812,40.7622141
"1194","12202",-73.7654367,42.6322463
"1195","11369",-73.8683697,40.7659246
"1196","33334",-80.1372757,26.180392
"1197","30021",-84.2436849,33.8019475
"1198","54307",-88.02,44.4799999
"1199","13116",-76.0072749,43.0747792
"1200","11418",-73.8330844,40.6966538
"1201","14605",-77.6020569,43.1683888
"1202","53235",-87.8697056,42.9754355
"1203","11434",-73.7772032,40.6812166
"1204","6517",-72.9047136,41.3469288
"1205","53227",-88.0460894,42.9980102
"1206","55404",-93.2616717,44.9605503
"1207","32714",-81.4114142,28.6626293
"1208","8751",-74.0828839,39.9483893
"1209","11548",-73.6227136,40.8155959
"1210","7503",-74.156292,40.8955467
"1211","11776",-73.0464309,40.9086014
"1212","10002",-73.9859414,40.7135097
"1213","32301",-84.2542195,30.4305062
"1214","7080",-74.4173877,40.56829
"1215","33351",-80.2711588,26.17785
"1216","11509",-73.7448437,40.5850432
"1217","8835",-74.5902635,40.5448011
"1218","33611",-82.5023464,27.890814
"1219","6850",-73.4592701,41.1173012
"1220","32202",-81.6555607,30.3276337
"1221","11230",-73.9653715,40.6190629
"1222","55454",-93.2409552,44.9669685
"1223","10038",-74.0021019,40.7071498
"1224","6226",-72.2067681,41.7133607
"1225","7720",-74.0153231,40.2012739
"1226","56075",7.5623594,50.3143821
"1227","8030",-75.1253492,39.8888931
"1228","8812",-74.4818698,40.6019636
"1229","36111",-86.2615689,32.3405671
"1230","14301",-79.0334288,43.0984101
